"REF_DATE","GEO","DGUID","Duration of unemployment","Age group","Sex","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1987-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1179.2","","","","1"
"1987-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1167.0","","","","1"
"1987-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1146.1","","","","1"
"1987-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1129.7","","","","1"
"1987-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1113.2","","","","1"
"1987-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1097.1","","","","1"
"1988-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1106.5","","","","1"
"1988-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1068.4","","","","1"
"1988-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1067.8","","","","1"
"1988-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1056.2","","","","1"
"1988-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1067.4","","","","1"
"1988-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1043.9","","","","1"
"1988-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1069.6","","","","1"
"1988-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1077.6","","","","1"
"1988-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1084.0","","","","1"
"1988-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1077.9","","","","1"
"1988-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1076.8","","","","1"
"1988-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1035.1","","","","1"
"1989-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1049.6","","","","1"
"1989-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1060.8","","","","1"
"1989-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1059.1","","","","1"
"1989-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1089.8","","","","1"
"1989-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1077.4","","","","1"
"1989-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1051.3","","","","1"
"1989-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1046.1","","","","1"
"1989-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1029.7","","","","1"
"1989-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1032.6","","","","1"
"1989-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1014.0","","","","1"
"1989-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1055.2","","","","1"
"1989-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1083.2","","","","1"
"1990-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1119.1","","","","1"
"1990-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1093.6","","","","1"
"1990-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1033.8","","","","1"
"1990-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1076.8","","","","1"
"1990-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1105.2","","","","1"
"1990-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1080.7","","","","1"
"1990-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1128.5","","","","1"
"1990-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1161.8","","","","1"
"1990-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1218.1","","","","1"
"1990-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1260.1","","","","1"
"1990-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1306.3","","","","1"
"1990-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1355.0","","","","1"
"1991-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1397.6","","","","1"
"1991-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1451.8","","","","1"
"1991-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1499.5","","","","1"
"1991-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1475.4","","","","1"
"1991-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1467.2","","","","1"
"1991-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1510.4","","","","1"
"1991-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1510.7","","","","1"
"1991-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1511.7","","","","1"
"1991-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1477.9","","","","1"
"1991-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1479.6","","","","1"
"1991-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1480.9","","","","1"
"1991-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1475.9","","","","1"
"1992-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1489.8","","","","1"
"1992-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1496.7","","","","1"
"1992-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1554.3","","","","1"
"1992-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1530.0","","","","1"
"1992-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1564.8","","","","1"
"1992-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1633.2","","","","1"
"1992-07","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1621.6","","","","1"
"1992-08","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1677.8","","","","1"
"1992-09","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1668.1","","","","1"
"1992-10","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1634.2","","","","1"
"1992-11","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1748.9","","","","1"
"1992-12","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1682.7","","","","1"
"1993-01","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1604.1","","","","1"
"1993-02","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1570.0","","","","1"
"1993-03","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1609.6","","","","1"
"1993-04","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1668.2","","","","1"
"1993-05","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1675.7","","","","1"
"1993-06","Canada","2016A000011124","Total unemployed, all weeks","15 years and over","Both sexes","Estimate","Seasonally adjusted","Persons","249","thousands","3","v1078667526","1.1.1.1.1.1","1689.7","","","","1"
